2011-08-09,77.160
2011-08-10,76.410
2011-08-11,76.680
2011-08-12,76.790
2011-08-15,76.730
2011-08-16,76.760
2011-08-17,76.460
2011-08-18,76.520
2011-08-19,76.460
2011-08-22,76.770
2011-08-23,76.590
2011-08-24,76.780
2011-08-25,77.380
2011-08-26,76.620
2011-08-29,76.960
2011-08-30,76.750
2011-08-31,76.500
2011-09-01,76.810
2011-09-02,76.790
2011-09-06,77.480
2011-09-07,77.390
2011-09-08,77.430
2011-09-09,77.310
2011-09-12,77.150
2011-09-13,76.880
2011-09-14,76.710
2011-09-15,76.700
2011-09-16,76.890
2011-09-19,76.480
2011-09-20,76.520
2011-09-21,76.380
2011-09-22,76.310
2011-09-23,76.300
2011-09-26,76.350
2011-09-27,76.600
2011-09-28,76.510
2011-09-29,76.680
2011-09-30,77.040
2011-10-03,76.660
2011-10-04,76.860
2011-10-05,76.860
2011-10-06,76.640
2011-10-07,76.770
2011-10-11,76.660
2011-10-12,77.300
2011-10-13,76.880
2011-10-14,77.360
2011-10-17,76.800
2011-10-18,76.750
2011-10-19,76.790
2011-10-20,76.910
2011-10-21,76.100
2011-10-24,76.100
2011-10-25,75.880
2011-10-26,76.050
2011-10-27,75.800
2011-10-28,75.720
2011-10-31,77.970
2011-11-01,78.280
2011-11-02,78.040
2011-11-03,77.960
2011-11-04,78.170
2011-11-07,78.060
2011-11-08,77.790
2011-11-09,77.770
2011-11-10,77.580
2011-11-14,77.020
2011-11-15,76.990
2011-11-16,77.020
2011-11-17,76.980
2011-11-18,76.930
2011-11-21,76.970
2011-11-22,77.070
2011-11-23,77.410
2011-11-25,77.660
2011-11-28,78.050
2011-11-29,77.860
2011-11-30,77.580
2011-12-01,77.600
2011-12-02,77.880
2011-12-05,77.770
2011-12-06,77.730
2011-12-07,77.690
2011-12-08,77.670
2011-12-09,77.580
2011-12-12,77.870
2011-12-13,77.860
2011-12-14,78.080
2011-12-15,77.870
2011-12-16,77.650
2011-12-19,77.960
2011-12-20,77.760
2011-12-21,78.000
2011-12-22,78.130
2011-12-23,78.130
2011-12-27,77.830
2011-12-28,77.980
2011-12-29,77.710
2011-12-30,76.980
2012-01-03,76.670
2012-01-04,76.680
2012-01-05,77.180
2012-01-06,77.060
2012-01-09,76.880
2012-01-10,76.840
2012-01-11,76.900
2012-01-12,76.760
2012-01-13,76.900
2012-01-17,76.800
2012-01-18,76.810
2012-01-19,77.230
2012-01-20,76.970
2012-01-23,76.920
2012-01-24,77.780
2012-01-25,78.130
2012-01-26,77.470
2012-01-27,76.680
2012-01-30,76.280
2012-01-31,76.340
2012-02-01,76.110
2012-02-02,76.130
2012-02-03,76.540
2012-02-06,76.540
2012-02-07,76.880
2012-02-08,76.900
2012-02-09,77.420
2012-02-10,77.570
2012-02-13,77.520
2012-02-14,78.390
2012-02-15,78.220
2012-02-16,78.770
2012-02-17,79.330
2012-02-21,79.730
2012-02-22,80.300
2012-02-23,80.210
2012-02-24,80.880
2012-02-27,80.420
2012-02-28,80.440
2012-02-29,81.100
2012-03-01,81.160
2012-03-02,81.560
2012-03-05,81.430
2012-03-06,80.860
2012-03-07,81.060
2012-03-08,81.500
2012-03-09,82.590
2012-03-12,82.210
2012-03-13,82.660
2012-03-14,83.780
2012-03-15,83.280
2012-03-16,83.340
2012-03-19,83.310
2012-03-20,83.620
2012-03-21,83.620
2012-03-22,82.500
2012-03-23,82.350
2012-03-26,82.840
2012-03-27,83.150
2012-03-28,82.740
2012-03-29,82.280
2012-03-30,82.410
2012-04-02,82.160
2012-04-03,82.180
2012-04-04,82.620
2012-04-05,82.330
2012-04-06,81.560
2012-04-09,81.360
2012-04-10,80.940
2012-04-11,80.880
2012-04-12,80.870
2012-04-13,80.990
2012-04-16,80.460
2012-04-17,80.720
2012-04-18,81.290
2012-04-19,81.570
2012-04-20,81.600
2012-04-23,81.160
2012-04-24,81.210
2012-04-25,81.330
2012-04-26,80.780
2012-04-27,80.480
2012-04-30,79.810
2012-05-01,80.170
2012-05-02,80.190
2012-05-03,80.360
2012-05-04,79.840
2012-05-07,79.880
2012-05-08,79.790
2012-05-09,79.640
2012-05-10,79.910
2012-05-11,79.860
2012-05-14,79.830
2012-05-15,80.090
2012-05-16,80.320
2012-05-17,79.260
2012-05-18,79.140
2012-05-21,79.310
2012-05-22,79.980
2012-05-23,79.330
2012-05-24,79.470
2012-05-25,79.640
2012-05-29,79.440
2012-05-30,78.930
2012-05-31,78.290
2012-06-01,78.210
2012-06-04,78.300
2012-06-05,78.570
2012-06-06,79.110
2012-06-07,79.670
2012-06-08,79.470
2012-06-11,79.500
2012-06-12,79.440
2012-06-13,79.350
2012-06-14,79.290
2012-06-15,78.650
2012-06-18,78.950
2012-06-19,78.920
2012-06-20,79.540
2012-06-21,80.180
2012-06-22,80.520
2012-06-25,79.500
2012-06-26,79.460
2012-06-27,79.830
2012-06-28,79.350
2012-06-29,79.810
2012-07-02,79.420
2012-07-03,79.770
2012-07-05,79.950
2012-07-06,79.610
2012-07-09,79.660
2012-07-10,79.440
2012-07-11,79.700
2012-07-12,79.290
2012-07-13,79.200
2012-07-16,78.800
2012-07-17,79.040
2012-07-18,78.790
2012-07-19,78.600
2012-07-20,78.490
2012-07-23,78.380
2012-07-24,78.190
2012-07-25,78.210
2012-07-26,78.240
2012-07-27,78.550
2012-07-30,78.200
2012-07-31,78.100
2012-08-01,78.190
2012-08-02,78.220
2012-08-03,78.600
2012-08-06,78.170
2012-08-07,78.710
2012-08-08,78.440
2012-08-09,78.640
